source_policy,policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon
xvla,xvla,eggplant,21,0,20290544,1,29,,0,120
xvla,xvla,eggplant,22,0,20290545,1,30,,0,120
xvla,xvla,eggplant,23,0,20290546,0,120,,0,120
xvla,xvla,eggplant,0,1,20290623,1,29,,0,120
xvla,xvla,eggplant,1,1,20290624,1,65,,0,120
xvla,xvla,eggplant,2,1,20290625,0,120,,0,120
xvla,xvla,eggplant,3,1,20290626,1,29,,0,120
xvla,xvla,eggplant,4,1,20290627,1,30,,0,120
xvla,xvla,eggplant,5,1,20290628,0,120,,0,120
xvla,xvla,eggplant,6,1,20290629,1,30,,0,120
xvla,xvla,eggplant,7,1,20290630,1,36,,0,120
xvla,xvla,eggplant,8,1,20290631,0,120,,0,120
xvla,xvla,eggplant,9,1,20290632,1,26,,0,120
xvla,xvla,eggplant,10,1,20290633,1,35,,0,120
xvla,xvla,eggplant,11,1,20290634,0,120,,0,120
xvla,xvla,eggplant,12,1,20290635,1,28,,0,120
xvla,xvla,eggplant,13,1,20290636,1,29,,0,120
xvla,xvla,eggplant,14,1,20290637,0,120,,0,120
xvla,xvla,eggplant,15,1,20290638,1,28,,0,120
xvla,xvla,eggplant,16,1,20290639,1,29,,0,120
xvla,xvla,eggplant,17,1,20290640,0,120,,0,120
xvla,xvla,eggplant,18,1,20290641,1,29,,0,120
xvla,xvla,eggplant,19,1,20290642,1,28,,0,120
xvla,xvla,eggplant,20,1,20290643,0,120,,0,120
xvla,xvla,eggplant,21,1,20290644,1,29,,0,120
xvla,xvla,eggplant,22,1,20290645,1,30,,0,120
xvla,xvla,eggplant,23,1,20290646,0,120,,0,120
xvla,xvla,eggplant,0,2,20290723,1,29,,0,120
xvla,xvla,eggplant,1,2,20290724,1,29,,0,120
xvla,xvla,eggplant,2,2,20290725,0,120,,0,120
xvla,xvla,eggplant,3,2,20290726,1,30,,0,120
xvla,xvla,eggplant,4,2,20290727,1,30,,0,120
xvla,xvla,eggplant,5,2,20290728,0,120,,0,120
xvla,xvla,eggplant,6,2,20290729,1,29,,0,120
xvla,xvla,eggplant,7,2,20290730,1,35,,0,120
xvla,xvla,eggplant,8,2,20290731,0,120,,0,120
xvla,xvla,eggplant,9,2,20290732,1,26,,0,120
xvla,xvla,eggplant,10,2,20290733,1,34,,0,120
xvla,xvla,eggplant,11,2,20290734,0,120,,0,120
xvla,xvla,eggplant,12,2,20290735,1,29,,0,120
xvla,xvla,eggplant,13,2,20290736,1,29,,0,120
xvla,xvla,eggplant,14,2,20290737,0,120,,0,120
xvla,xvla,eggplant,15,2,20290738,1,29,,0,120
xvla,xvla,eggplant,16,2,20290739,1,30,,0,120
xvla,xvla,eggplant,17,2,20290740,0,120,,0,120
xvla,xvla,eggplant,18,2,20290741,1,30,,0,120
xvla,xvla,eggplant,19,2,20290742,1,35,,0,120
xvla,xvla,eggplant,20,2,20290743,1,94,,0,120
xvla,xvla,eggplant,21,2,20290744,1,29,,0,120
xvla,xvla,eggplant,22,2,20290745,1,30,,0,120
xvla,xvla,eggplant,23,2,20290746,0,120,,0,120
xvla,xvla,eggplant,0,3,20290823,1,90,,0,120
xvla,xvla,eggplant,1,3,20290824,1,30,,0,120
xvla,xvla,eggplant,2,3,20290825,0,120,,0,120
xvla,xvla,eggplant,3,3,20290826,1,30,,0,120
xvla,xvla,eggplant,4,3,20290827,1,30,,0,120
xvla,xvla,eggplant,5,3,20290828,0,120,,0,120
xvla,xvla,eggplant,6,3,20290829,1,37,,0,120
xvla,xvla,eggplant,7,3,20290830,1,34,,0,120
xvla,xvla,eggplant,8,3,20290831,1,102,,0,120
xvla,xvla,eggplant,9,3,20290832,1,30,,0,120
xvla,xvla,eggplant,10,3,20290833,1,30,,0,120
xvla,xvla,eggplant,11,3,20290834,0,120,,0,120
xvla,xvla,eggplant,12,3,20290835,1,29,,0,120
xvla,xvla,eggplant,13,3,20290836,1,29,,0,120
xvla,xvla,eggplant,14,3,20290837,0,120,,0,120
xvla,xvla,eggplant,15,3,20290838,1,29,,0,120
xvla,xvla,eggplant,16,3,20290839,1,29,,0,120
xvla,xvla,eggplant,17,3,20290840,0,120,,0,120
xvla,xvla,eggplant,18,3,20290841,1,29,,0,120
xvla,xvla,eggplant,19,3,20290842,1,35,,0,120
xvla,xvla,eggplant,20,3,20290843,0,120,,0,120
xvla,xvla,eggplant,21,3,20290844,1,26,,0,120
xvla,xvla,eggplant,22,3,20290845,1,30,,0,120
xvla,xvla,eggplant,23,3,20290846,0,120,,0,120
xvla,xvla,eggplant,0,4,20290923,1,28,,0,120
xvla,xvla,eggplant,1,4,20290924,1,29,,0,120
xvla,xvla,eggplant,2,4,20290925,0,120,,0,120
xvla,xvla,eggplant,3,4,20290926,1,30,,0,120
xvla,xvla,eggplant,4,4,20290927,1,30,,0,120
xvla,xvla,eggplant,5,4,20290928,0,120,,0,120
xvla,xvla,eggplant,6,4,20290929,1,29,,0,120
xvla,xvla,eggplant,7,4,20290930,1,35,,0,120
xvla,xvla,eggplant,8,4,20290931,0,120,,0,120
xvla,xvla,eggplant,9,4,20290932,1,30,,0,120
xvla,xvla,eggplant,10,4,20290933,1,30,,0,120
xvla,xvla,eggplant,11,4,20290934,0,120,,0,120
xvla,xvla,eggplant,12,4,20290935,1,28,,0,120
xvla,xvla,eggplant,13,4,20290936,1,29,,0,120
xvla,xvla,eggplant,14,4,20290937,0,120,,0,120
xvla,xvla,eggplant,15,4,20290938,1,30,,0,120
xvla,xvla,eggplant,16,4,20290939,1,29,,0,120
xvla,xvla,eggplant,17,4,20290940,0,120,,0,120
xvla,xvla,eggplant,18,4,20290941,1,29,,0,120
xvla,xvla,eggplant,19,4,20290942,1,34,,0,120
xvla,xvla,eggplant,20,4,20290943,0,120,,0,120
xvla,xvla,eggplant,21,4,20290944,1,30,,0,120
xvla,xvla,eggplant,22,4,20290945,1,30,,0,120
xvla,xvla,eggplant,23,4,20290946,0,120,,0,120
xvla,xvla,eggplant,0,5,20291023,0,120,,0,120
xvla,xvla,eggplant,1,5,20291024,1,29,,0,120
xvla,xvla,eggplant,2,5,20291025,0,120,,0,120
xvla,xvla,eggplant,3,5,20291026,1,55,,0,120
xvla,xvla,eggplant,4,5,20291027,1,30,,0,120
xvla,xvla,eggplant,5,5,20291028,0,120,,0,120
xvla,xvla,eggplant,6,5,20291029,1,30,,0,120
xvla,xvla,eggplant,7,5,20291030,1,35,,0,120
xvla,xvla,eggplant,8,5,20291031,1,90,,0,120
xvla,xvla,eggplant,9,5,20291032,1,29,,0,120
xvla,xvla,eggplant,10,5,20291033,1,30,,0,120
xvla,xvla,eggplant,11,5,20291034,0,120,,0,120
xvla,xvla,eggplant,12,5,20291035,1,29,,0,120
xvla,xvla,eggplant,13,5,20291036,1,29,,0,120
xvla,xvla,eggplant,14,5,20291037,0,120,,0,120
xvla,xvla,eggplant,15,5,20291038,1,29,,0,120
xvla,xvla,eggplant,16,5,20291039,1,30,,0,120
xvla,xvla,eggplant,17,5,20291040,0,120,,0,120
xvla,xvla,eggplant,18,5,20291041,1,29,,0,120
xvla,xvla,eggplant,19,5,20291042,1,35,,0,120
xvla,xvla,eggplant,20,5,20291043,0,120,,0,120
xvla,xvla,eggplant,21,5,20291044,1,26,,0,120
xvla,xvla,eggplant,22,5,20291045,1,30,,0,120
xvla,xvla,eggplant,23,5,20291046,0,120,,0,120
xvla,xvla,eggplant,0,6,20291123,1,27,,0,120
xvla,xvla,eggplant,1,6,20291124,1,29,,0,120
xvla,xvla,eggplant,2,6,20291125,0,120,,0,120
xvla,xvla,eggplant,3,6,20291126,1,29,,0,120
xvla,xvla,eggplant,4,6,20291127,1,36,,0,120
xvla,xvla,eggplant,5,6,20291128,0,120,,0,120
xvla,xvla,eggplant,6,6,20291129,1,36,,0,120
xvla,xvla,eggplant,7,6,20291130,1,30,,0,120
xvla,xvla,eggplant,8,6,20291131,1,100,,0,120
xvla,xvla,eggplant,9,6,20291132,1,34,,0,120
xvla,xvla,eggplant,10,6,20291133,1,36,,0,120
xvla,xvla,eggplant,11,6,20291134,1,60,,0,120
xvla,xvla,eggplant,12,6,20291135,1,29,,0,120
xvla,xvla,eggplant,13,6,20291136,1,29,,0,120
xvla,xvla,eggplant,14,6,20291137,0,120,,0,120
xvla,xvla,eggplant,15,6,20291138,1,30,,0,120
xvla,xvla,eggplant,16,6,20291139,1,29,,0,120
xvla,xvla,eggplant,17,6,20291140,0,120,,0,120
xvla,xvla,eggplant,18,6,20291141,1,30,,0,120
xvla,xvla,eggplant,19,6,20291142,1,30,,0,120
xvla,xvla,eggplant,20,6,20291143,0,120,,0,120
xvla,xvla,eggplant,21,6,20291144,1,29,,0,120
xvla,xvla,eggplant,22,6,20291145,1,30,,0,120
xvla,xvla,eggplant,23,6,20291146,0,120,,0,120
xvla,xvla,eggplant,0,7,20291223,1,28,,0,120
xvla,xvla,eggplant,1,7,20291224,1,29,,0,120
xvla,xvla,eggplant,2,7,20291225,0,120,,0,120
xvla,xvla,eggplant,3,7,20291226,0,120,,0,120
xvla,xvla,eggplant,4,7,20291227,1,30,,0,120
xvla,xvla,eggplant,5,7,20291228,1,119,,0,120
xvla,xvla,eggplant,6,7,20291229,1,30,,0,120
xvla,xvla,eggplant,7,7,20291230,1,35,,0,120
xvla,xvla,eggplant,8,7,20291231,0,120,,0,120
xvla,xvla,eggplant,9,7,20291232,1,30,,0,120
xvla,xvla,eggplant,10,7,20291233,1,30,,0,120
xvla,xvla,eggplant,11,7,20291234,0,120,,0,120
xvla,xvla,eggplant,12,7,20291235,1,29,,0,120
xvla,xvla,eggplant,13,7,20291236,1,30,,0,120
xvla,xvla,eggplant,14,7,20291237,0,120,,0,120
xvla,xvla,eggplant,15,7,20291238,1,29,,0,120
xvla,xvla,eggplant,16,7,20291239,1,29,,0,120
xvla,xvla,eggplant,17,7,20291240,0,120,,0,120
xvla,xvla,eggplant,18,7,20291241,1,29,,0,120
xvla,xvla,eggplant,19,7,20291242,1,35,,0,120
xvla,xvla,eggplant,20,7,20291243,0,120,,0,120
xvla,xvla,eggplant,21,7,20291244,1,29,,0,120
xvla,xvla,eggplant,22,7,20291245,1,30,,0,120
xvla,xvla,eggplant,23,7,20291246,0,120,,0,120
xvla,xvla,eggplant,0,8,20291323,0,120,,0,120
xvla,xvla,eggplant,1,8,20291324,1,30,,0,120
xvla,xvla,eggplant,2,8,20291325,0,120,,0,120
xvla,xvla,eggplant,3,8,20291326,1,30,,0,120
xvla,xvla,eggplant,4,8,20291327,1,29,,0,120
xvla,xvla,eggplant,5,8,20291328,0,120,,0,120
xvla,xvla,eggplant,6,8,20291329,1,30,,0,120
xvla,xvla,eggplant,7,8,20291330,1,35,,0,120
xvla,xvla,eggplant,8,8,20291331,1,89,,0,120
xvla,xvla,eggplant,9,8,20291332,1,34,,0,120
xvla,xvla,eggplant,10,8,20291333,1,30,,0,120
xvla,xvla,eggplant,11,8,20291334,0,120,,0,120
xvla,xvla,eggplant,12,8,20291335,1,29,,0,120
xvla,xvla,eggplant,13,8,20291336,1,29,,0,120
xvla,xvla,eggplant,14,8,20291337,0,120,,0,120
xvla,xvla,eggplant,15,8,20291338,1,29,,0,120
xvla,xvla,eggplant,16,8,20291339,1,30,,0,120
xvla,xvla,eggplant,17,8,20291340,0,120,,0,120
xvla,xvla,eggplant,18,8,20291341,1,30,,0,120
xvla,xvla,eggplant,19,8,20291342,1,36,,0,120
xvla,xvla,eggplant,20,8,20291343,0,120,,0,120
xvla,xvla,eggplant,21,8,20291344,1,29,,0,120
xvla,xvla,eggplant,22,8,20291345,1,30,,0,120
xvla,xvla,eggplant,23,8,20291346,0,120,,0,120
xvla,xvla,eggplant,0,9,20291423,1,29,,0,120
xvla,xvla,eggplant,1,9,20291424,1,67,,0,120
xvla,xvla,eggplant,2,9,20291425,0,120,,0,120
xvla,xvla,eggplant,3,9,20291426,1,29,,0,120
xvla,xvla,eggplant,4,9,20291427,1,30,,0,120
xvla,xvla,eggplant,5,9,20291428,1,99,,0,120
xvla,xvla,eggplant,6,9,20291429,1,29,,0,120
xvla,xvla,eggplant,7,9,20291430,1,30,,0,120
xvla,xvla,eggplant,8,9,20291431,0,120,,0,120
xvla,xvla,eggplant,9,9,20291432,1,30,,0,120
xvla,xvla,eggplant,10,9,20291433,1,35,,0,120
xvla,xvla,eggplant,11,9,20291434,0,120,,0,120
xvla,xvla,eggplant,12,9,20291435,1,29,,0,120
xvla,xvla,eggplant,13,9,20291436,1,29,,0,120
xvla,xvla,eggplant,14,9,20291437,0,120,,0,120
xvla,xvla,eggplant,15,9,20291438,1,29,,0,120
xvla,xvla,eggplant,16,9,20291439,1,29,,0,120
xvla,xvla,eggplant,17,9,20291440,0,120,,0,120
xvla,xvla,eggplant,18,9,20291441,1,29,,0,120
xvla,xvla,eggplant,19,9,20291442,1,34,,0,120
xvla,xvla,eggplant,20,9,20291443,0,120,,0,120
xvla,xvla,eggplant,21,9,20291444,1,29,,0,120
xvla,xvla,eggplant,22,9,20291445,1,30,,0,120
xvla,xvla,eggplant,23,9,20291446,0,120,,0,120
xvla,xvla,eggplant,0,10,20291523,1,28,,0,120
xvla,xvla,eggplant,1,10,20291524,1,65,,0,120
xvla,xvla,eggplant,2,10,20291525,0,120,,0,120
xvla,xvla,eggplant,3,10,20291526,1,29,,0,120
xvla,xvla,eggplant,4,10,20291527,1,30,,0,120
xvla,xvla,eggplant,5,10,20291528,0,120,,0,120
xvla,xvla,eggplant,6,10,20291529,1,30,,0,120
xvla,xvla,eggplant,7,10,20291530,1,36,,0,120
xvla,xvla,eggplant,8,10,20291531,0,120,,0,120
xvla,xvla,eggplant,9,10,20291532,1,30,,0,120
xvla,xvla,eggplant,10,10,20291533,1,30,,0,120
xvla,xvla,eggplant,11,10,20291534,0,120,,0,120
xvla,xvla,eggplant,12,10,20291535,1,29,,0,120
xvla,xvla,eggplant,13,10,20291536,1,29,,0,120
xvla,xvla,eggplant,14,10,20291537,0,120,,0,120
xvla,xvla,eggplant,15,10,20291538,1,89,,0,120
xvla,xvla,eggplant,16,10,20291539,1,29,,0,120
xvla,xvla,eggplant,17,10,20291540,0,120,,0,120
xvla,xvla,eggplant,18,10,20291541,1,30,,0,120
xvla,xvla,eggplant,19,10,20291542,1,35,,0,120
xvla,xvla,eggplant,20,10,20291543,0,120,,0,120
xvla,xvla,eggplant,21,10,20291544,1,29,,0,120
xvla,xvla,eggplant,22,10,20291545,1,30,,0,120
xvla,xvla,eggplant,23,10,20291546,0,120,,0,120
xvla,xvla,eggplant,0,11,20291623,1,120,,0,120
xvla,xvla,eggplant,1,11,20291624,1,29,,0,120
xvla,xvla,eggplant,2,11,20291625,0,120,,0,120
xvla,xvla,eggplant,3,11,20291626,1,30,,0,120
xvla,xvla,eggplant,4,11,20291627,1,30,,0,120
xvla,xvla,eggplant,5,11,20291628,0,120,,0,120
xvla,xvla,eggplant,6,11,20291629,1,30,,0,120
xvla,xvla,eggplant,7,11,20291630,1,36,,0,120
xvla,xvla,eggplant,8,11,20291631,0,120,,0,120
xvla,xvla,eggplant,9,11,20291632,1,26,,0,120
xvla,xvla,eggplant,10,11,20291633,1,30,,0,120
xvla,xvla,eggplant,11,11,20291634,0,120,,0,120
xvla,xvla,eggplant,12,11,20291635,1,29,,0,120
xvla,xvla,eggplant,13,11,20291636,1,30,,0,120
xvla,xvla,eggplant,14,11,20291637,0,120,,0,120
xvla,xvla,eggplant,15,11,20291638,1,28,,0,120
xvla,xvla,eggplant,16,11,20291639,1,29,,0,120
xvla,xvla,eggplant,17,11,20291640,0,120,,0,120
xvla,xvla,eggplant,18,11,20291641,1,29,,0,120
xvla,xvla,eggplant,19,11,20291642,1,34,,0,120
xvla,xvla,eggplant,20,11,20291643,0,120,,0,120
xvla,xvla,eggplant,21,11,20291644,1,28,,0,120
xvla,xvla,eggplant,22,11,20291645,1,30,,0,120
xvla,xvla,eggplant,23,11,20291646,0,120,,0,120
dexbotic,dexbotic,stack,0,0,21260523,0,60,,0,60
dexbotic,dexbotic,stack,1,0,21260524,0,60,,0,60
dexbotic,dexbotic,stack,2,0,21260525,1,60,,0,60
dexbotic,dexbotic,stack,3,0,21260526,0,60,,0,60
dexbotic,dexbotic,stack,4,0,21260527,1,60,,0,60
dexbotic,dexbotic,stack,5,0,21260528,0,60,,0,60
dexbotic,dexbotic,stack,6,0,21260529,0,60,,0,60
dexbotic,dexbotic,stack,7,0,21260530,1,60,,0,60
dexbotic,dexbotic,stack,8,0,21260531,1,60,,0,60
dexbotic,dexbotic,stack,9,0,21260532,0,60,,0,60
dexbotic,dexbotic,stack,10,0,21260533,0,60,,0,60
dexbotic,dexbotic,stack,11,0,21260534,1,60,,0,60
dexbotic,dexbotic,stack,12,0,21260535,0,60,,0,60
dexbotic,dexbotic,stack,13,0,21260536,0,60,,0,60
dexbotic,dexbotic,stack,14,0,21260537,0,60,,0,60
dexbotic,dexbotic,stack,15,0,21260538,0,60,,0,60
dexbotic,dexbotic,stack,16,0,21260539,0,60,,0,60
dexbotic,dexbotic,stack,17,0,21260540,1,60,,0,60
dexbotic,dexbotic,stack,18,0,21260541,1,60,,0,60
dexbotic,dexbotic,stack,19,0,21260542,0,60,,0,60
dexbotic,dexbotic,stack,20,0,21260543,0,60,,0,60
dexbotic,dexbotic,stack,21,0,21260544,0,60,,0,60
dexbotic,dexbotic,stack,22,0,21260545,0,60,,0,60
dexbotic,dexbotic,stack,23,0,21260546,1,60,,0,60
dexbotic,dexbotic,stack,0,1,21260623,1,60,,0,60
dexbotic,dexbotic,stack,1,1,21260624,0,60,,0,60
dexbotic,dexbotic,stack,2,1,21260625,0,60,,0,60
dexbotic,dexbotic,stack,3,1,21260626,1,60,,0,60
dexbotic,dexbotic,stack,4,1,21260627,1,60,,0,60
dexbotic,dexbotic,stack,5,1,21260628,0,60,,0,60
dexbotic,dexbotic,stack,6,1,21260629,0,60,,0,60
dexbotic,dexbotic,stack,7,1,21260630,1,60,,0,60
dexbotic,dexbotic,stack,8,1,21260631,0,60,,0,60
dexbotic,dexbotic,stack,9,1,21260632,1,60,,0,60
dexbotic,dexbotic,stack,10,1,21260633,0,60,,0,60
dexbotic,dexbotic,stack,11,1,21260634,0,60,,0,60
dexbotic,dexbotic,stack,12,1,21260635,0,60,,0,60
dexbotic,dexbotic,stack,13,1,21260636,0,60,,0,60
dexbotic,dexbotic,stack,14,1,21260637,0,60,,0,60
dexbotic,dexbotic,stack,15,1,21260638,0,60,,0,60
dexbotic,dexbotic,stack,16,1,21260639,0,60,,0,60
dexbotic,dexbotic,stack,17,1,21260640,1,60,,0,60
dexbotic,dexbotic,stack,18,1,21260641,1,60,,0,60
dexbotic,dexbotic,stack,19,1,21260642,0,60,,0,60
dexbotic,dexbotic,stack,20,1,21260643,1,60,,0,60
dexbotic,dexbotic,stack,21,1,21260644,0,60,,0,60
dexbotic,dexbotic,stack,22,1,21260645,0,60,,0,60
dexbotic,dexbotic,stack,23,1,21260646,1,60,,0,60
dexbotic,dexbotic,stack,0,2,21260723,1,60,,0,60
dexbotic,dexbotic,stack,1,2,21260724,0,60,,0,60
dexbotic,dexbotic,stack,2,2,21260725,0,60,,0,60
dexbotic,dexbotic,stack,3,2,21260726,0,60,,0,60
dexbotic,dexbotic,stack,4,2,21260727,1,60,,0,60
dexbotic,dexbotic,stack,5,2,21260728,0,60,,0,60
dexbotic,dexbotic,stack,6,2,21260729,0,60,,0,60
dexbotic,dexbotic,stack,7,2,21260730,1,60,,0,60
dexbotic,dexbotic,stack,8,2,21260731,1,60,,0,60
dexbotic,dexbotic,stack,9,2,21260732,0,60,,0,60
dexbotic,dexbotic,stack,10,2,21260733,0,60,,0,60
dexbotic,dexbotic,stack,11,2,21260734,0,60,,0,60
dexbotic,dexbotic,stack,12,2,21260735,1,60,,0,60
dexbotic,dexbotic,stack,13,2,21260736,0,60,,0,60
dexbotic,dexbotic,stack,14,2,21260737,0,60,,0,60
dexbotic,dexbotic,stack,15,2,21260738,0,60,,0,60
dexbotic,dexbotic,stack,16,2,21260739,0,60,,0,60
dexbotic,dexbotic,stack,17,2,21260740,1,60,,0,60
dexbotic,dexbotic,stack,18,2,21260741,1,60,,0,60
dexbotic,dexbotic,stack,19,2,21260742,1,60,,0,60
dexbotic,dexbotic,stack,20,2,21260743,1,60,,0,60
dexbotic,dexbotic,stack,21,2,21260744,0,60,,0,60
dexbotic,dexbotic,stack,22,2,21260745,0,60,,0,60
dexbotic,dexbotic,stack,23,2,21260746,0,60,,0,60
dexbotic,dexbotic,stack,0,3,21260823,1,60,,0,60
dexbotic,dexbotic,stack,1,3,21260824,0,60,,0,60
dexbotic,dexbotic,stack,2,3,21260825,0,60,,0,60
dexbotic,dexbotic,stack,3,3,21260826,1,60,,0,60
dexbotic,dexbotic,stack,4,3,21260827,0,60,,0,60
dexbotic,dexbotic,stack,5,3,21260828,0,60,,0,60
dexbotic,dexbotic,stack,6,3,21260829,0,60,,0,60
dexbotic,dexbotic,stack,7,3,21260830,1,60,,0,60
dexbotic,dexbotic,stack,8,3,21260831,1,60,,0,60
dexbotic,dexbotic,stack,9,3,21260832,1,60,,0,60
dexbotic,dexbotic,stack,10,3,21260833,0,60,,0,60
dexbotic,dexbotic,stack,11,3,21260834,0,60,,0,60
dexbotic,dexbotic,stack,12,3,21260835,0,60,,0,60
dexbotic,dexbotic,stack,13,3,21260836,1,60,,0,60
dexbotic,dexbotic,stack,14,3,21260837,0,60,,0,60
dexbotic,dexbotic,stack,15,3,21260838,0,60,,0,60
dexbotic,dexbotic,stack,16,3,21260839,0,60,,0,60
dexbotic,dexbotic,stack,17,3,21260840,0,60,,0,60
dexbotic,dexbotic,stack,18,3,21260841,1,60,,0,60
dexbotic,dexbotic,stack,19,3,21260842,0,60,,0,60
dexbotic,dexbotic,stack,20,3,21260843,1,60,,0,60
dexbotic,dexbotic,stack,21,3,21260844,1,60,,0,60
dexbotic,dexbotic,stack,22,3,21260845,0,60,,0,60
dexbotic,dexbotic,stack,23,3,21260846,0,60,,0,60
dexbotic,dexbotic,stack,0,4,21260923,1,60,,0,60
dexbotic,dexbotic,stack,1,4,21260924,0,60,,0,60
dexbotic,dexbotic,stack,2,4,21260925,0,60,,0,60
dexbotic,dexbotic,stack,3,4,21260926,1,60,,0,60
dexbotic,dexbotic,stack,4,4,21260927,1,60,,0,60
dexbotic,dexbotic,stack,5,4,21260928,0,60,,0,60
dexbotic,dexbotic,stack,6,4,21260929,0,60,,0,60
dexbotic,dexbotic,stack,7,4,21260930,1,60,,0,60
dexbotic,dexbotic,stack,8,4,21260931,0,60,,0,60
dexbotic,dexbotic,stack,9,4,21260932,0,60,,0,60
dexbotic,dexbotic,stack,10,4,21260933,0,60,,0,60
dexbotic,dexbotic,stack,11,4,21260934,1,60,,0,60
dexbotic,dexbotic,stack,12,4,21260935,0,60,,0,60
dexbotic,dexbotic,stack,13,4,21260936,0,60,,0,60
dexbotic,dexbotic,stack,14,4,21260937,1,60,,0,60
dexbotic,dexbotic,stack,15,4,21260938,1,60,,0,60
dexbotic,dexbotic,stack,16,4,21260939,0,60,,0,60
dexbotic,dexbotic,stack,17,4,21260940,1,60,,0,60
dexbotic,dexbotic,stack,18,4,21260941,1,60,,0,60
dexbotic,dexbotic,stack,19,4,21260942,0,60,,0,60
dexbotic,dexbotic,stack,20,4,21260943,1,60,,0,60
dexbotic,dexbotic,stack,21,4,21260944,1,60,,0,60
dexbotic,dexbotic,stack,22,4,21260945,0,60,,0,60
dexbotic,dexbotic,stack,23,4,21260946,0,60,,0,60
dexbotic,dexbotic,stack,0,5,21261023,1,60,,0,60
dexbotic,dexbotic,stack,1,5,21261024,1,60,,0,60
dexbotic,dexbotic,stack,2,5,21261025,0,60,,0,60
dexbotic,dexbotic,stack,3,5,21261026,0,60,,0,60
dexbotic,dexbotic,stack,4,5,21261027,1,60,,0,60
dexbotic,dexbotic,stack,5,5,21261028,0,60,,0,60
dexbotic,dexbotic,stack,6,5,21261029,0,60,,0,60
dexbotic,dexbotic,stack,7,5,21261030,1,60,,0,60
dexbotic,dexbotic,stack,8,5,21261031,0,60,,0,60
dexbotic,dexbotic,stack,9,5,21261032,1,60,,0,60
dexbotic,dexbotic,stack,10,5,21261033,0,60,,0,60
dexbotic,dexbotic,stack,11,5,21261034,0,60,,0,60
dexbotic,dexbotic,stack,12,5,21261035,0,60,,0,60
dexbotic,dexbotic,stack,13,5,21261036,0,60,,0,60
dexbotic,dexbotic,stack,14,5,21261037,0,60,,0,60
dexbotic,dexbotic,stack,15,5,21261038,1,60,,0,60
dexbotic,dexbotic,stack,16,5,21261039,0,60,,0,60
dexbotic,dexbotic,stack,17,5,21261040,0,60,,0,60
dexbotic,dexbotic,stack,18,5,21261041,1,60,,0,60
dexbotic,dexbotic,stack,19,5,21261042,0,60,,0,60
dexbotic,dexbotic,stack,20,5,21261043,0,60,,0,60
dexbotic,dexbotic,stack,21,5,21261044,0,60,,0,60
dexbotic,dexbotic,stack,22,5,21261045,0,60,,0,60
dexbotic,dexbotic,stack,23,5,21261046,1,60,,0,60
dexbotic,dexbotic,stack,0,6,21261123,1,60,,0,60
dexbotic,dexbotic,stack,1,6,21261124,0,60,,0,60
dexbotic,dexbotic,stack,2,6,21261125,1,60,,0,60
dexbotic,dexbotic,stack,3,6,21261126,1,60,,0,60
dexbotic,dexbotic,stack,4,6,21261127,1,60,,0,60
dexbotic,dexbotic,stack,5,6,21261128,0,60,,0,60
dexbotic,dexbotic,stack,6,6,21261129,0,60,,0,60
dexbotic,dexbotic,stack,7,6,21261130,0,60,,0,60
dexbotic,dexbotic,stack,8,6,21261131,0,60,,0,60
dexbotic,dexbotic,stack,9,6,21261132,0,60,,0,60
dexbotic,dexbotic,stack,10,6,21261133,1,60,,0,60
dexbotic,dexbotic,stack,11,6,21261134,1,60,,0,60
dexbotic,dexbotic,stack,12,6,21261135,0,60,,0,60
dexbotic,dexbotic,stack,13,6,21261136,0,60,,0,60
dexbotic,dexbotic,stack,14,6,21261137,0,60,,0,60
dexbotic,dexbotic,stack,15,6,21261138,1,60,,0,60
dexbotic,dexbotic,stack,16,6,21261139,0,60,,0,60
dexbotic,dexbotic,stack,17,6,21261140,1,60,,0,60
dexbotic,dexbotic,stack,18,6,21261141,0,60,,0,60
dexbotic,dexbotic,stack,19,6,21261142,1,60,,0,60
dexbotic,dexbotic,stack,20,6,21261143,1,60,,0,60
dexbotic,dexbotic,stack,21,6,21261144,0,60,,0,60
dexbotic,dexbotic,stack,22,6,21261145,0,60,,0,60
dexbotic,dexbotic,stack,23,6,21261146,1,60,,0,60
dexbotic,dexbotic,stack,0,7,21261223,1,60,,0,60
dexbotic,dexbotic,stack,1,7,21261224,0,60,,0,60
dexbotic,dexbotic,stack,2,7,21261225,1,60,,0,60
dexbotic,dexbotic,stack,3,7,21261226,1,60,,0,60
dexbotic,dexbotic,stack,4,7,21261227,1,60,,0,60
dexbotic,dexbotic,stack,5,7,21261228,0,60,,0,60
dexbotic,dexbotic,stack,6,7,21261229,0,60,,0,60
dexbotic,dexbotic,stack,7,7,21261230,1,60,,0,60
dexbotic,dexbotic,stack,8,7,21261231,1,60,,0,60
dexbotic,dexbotic,stack,9,7,21261232,1,60,,0,60
dexbotic,dexbotic,stack,10,7,21261233,0,60,,0,60
dexbotic,dexbotic,stack,11,7,21261234,1,60,,0,60
dexbotic,dexbotic,stack,12,7,21261235,1,60,,0,60
dexbotic,dexbotic,stack,13,7,21261236,0,60,,0,60
dexbotic,dexbotic,stack,14,7,21261237,0,60,,0,60
dexbotic,dexbotic,stack,15,7,21261238,1,60,,0,60
dexbotic,dexbotic,stack,16,7,21261239,1,60,,0,60
